jnr_sm_id,lead_id,lead_stage,call_done_date,call_status,call_reason
JNR1010MG,USR1187,awareness,1/10/2022,successful,post_demo_followup
JNR1010MG,USR1187,consideration,1/11/2022,successful,interested_for_conversion
JNR1010MG,USR1187,consideration,1/11/2022,successful,followup_for_conversion
JNR1010MG,USR1187,consideration,1/11/2022,successful,followup_for_conversion
JNR1010MG,USR1188,lead,1/8/2022,unsuccessful,lead_introduction
JNR1010MG,USR1188,lead,1/8/2022,successful,lead_introduction
JNR1010MG,USR1188,lead,1/8/2022,successful,demo_schedule
JNR1010MG,USR1188,lead,1/9/2022,successful,demo_not_attended
JNR1010MG,USR1188,lead,1/9/2022,successful,demo_not_attended
JNR1010MG,USR1189,lead,1/8/2022,successful,lead_introduction
JNR1010MG,USR1189,lead,1/10/2022,successful,demo_schedule
JNR1010MG,USR1189,lead,1/11/2022,successful,demo_not_attended
JNR1010MG,USR1190,lead,1/8/2022,unsuccessful,lead_introduction
JNR1010MG,USR1190,lead,1/9/2022,successful,lead_introduction
JNR1010MG,USR1190,lead,1/10/2022,successful,demo_schedule
JNR1010MG,USR1190,lead,1/14/2022,successful,demo_not_attended
JNR1010MG,USR1190,lead,1/14/2022,successful,demo_not_attended
JNR1010MG,USR1190,lead,1/14/2022,successful,demo_not_attended
JNR1010MG,USR1190,awareness,1/14/2022,successful,post_demo_followup
JNR1010MG,USR1191,lead,1/15/2022,successful,lead_introduction
JNR1010MG,USR1191,lead,1/16/2022,successful,demo_schedule
JNR1010MG,USR1191,lead,1/20/2022,successful,demo_not_attended
JNR1010MG,USR1191,lead,1/20/2022,successful,demo_not_attended
JNR1010MG,USR1191,lead,1/20/2022,unsuccessful,demo_not_attended
JNR1010MG,USR1191,lead,1/20/2022,successful,demo_not_attended
JNR1010MG,USR1191,awareness,1/20/2022,successful,post_demo_followup
JNR1010MG,USR1191,consideration,1/21/2022,successful,interested_for_conversion
JNR1010MG,USR1191,consideration,1/21/2022,successful,followup_for_conversion
JNR1010MG,USR1191,consideration,1/21/2022,successful,followup_for_conversion
JNR1010MG,USR1192,lead,1/15/2022,successful,lead_introduction
JNR1010MG,USR1192,lead,1/17/2022,successful,demo_schedule
JNR1010MG,USR1192,lead,1/17/2022,successful,demo_not_attended
JNR1010MG,USR1192,lead,1/17/2022,successful,demo_not_attended
JNR1010MG,USR1192,awareness,1/17/2022,successful,post_demo_followup
JNR1010MG,USR1192,consideration,1/18/2022,successful,interested_for_conversion
JNR1010MG,USR1192,consideration,1/18/2022,successful,followup_for_conversion
JNR1010MG,USR1192,consideration,1/18/2022,successful,followup_for_conversion
JNR1010MG,USR1192,conversion,1/18/2022,successful,successful_conversion
JNR1010MG,USR1193,lead,1/17/2022,unsuccessful,lead_introduction
JNR1010MG,USR1193,lead,1/18/2022,successful,lead_introduction
JNR1010MG,USR1193,lead,1/18/2022,unsuccessful,demo_schedule
JNR1010MG,USR1193,lead,1/20/2022,successful,demo_schedule
JNR1010MG,USR1193,lead,1/21/2022,successful,demo_not_attended
JNR1010MG,USR1193,lead,1/21/2022,successful,demo_not_attended
JNR1010MG,USR1193,awareness,1/21/2022,successful,post_demo_followup
JNR1010MG,USR1193,consideration,1/22/2022,successful,interested_for_conversion
JNR1010MG,USR1193,consideration,1/22/2022,successful,followup_for_conversion
JNR1010MG,USR1193,consideration,1/22/2022,successful,followup_for_conversion
JNR1010MG,USR1193,conversion,1/22/2022,successful,successful_conversion
JNR1010MG,USR1194,lead,1/17/2022,successful,lead_introduction
JNR1010MG,USR1194,lead,1/18/2022,successful,demo_schedule
JNR1010MG,USR1194,lead,1/19/2022,successful,demo_not_attended
JNR1010MG,USR1195,lead,1/15/2022,unsuccessful,lead_introduction
JNR1010MG,USR1195,lead,1/16/2022,successful,lead_introduction
JNR1010MG,USR1195,lead,1/17/2022,successful,demo_schedule
JNR1010MG,USR1195,lead,1/18/2022,successful,demo_not_attended
JNR1010MG,USR1195,lead,1/18/2022,successful,demo_not_attended
JNR1010MG,USR1195,lead,1/18/2022,successful,demo_not_attended
JNR1010MG,USR1195,awareness,1/18/2022,successful,post_demo_followup
JNR1010MG,USR1196,lead,2/19/2022,successful,lead_introduction
JNR1010MG,USR1196,lead,2/21/2022,successful,demo_schedule
JNR1010MG,USR1196,lead,2/22/2022,successful,demo_not_attended
JNR1010MG,USR1196,lead,2/22/2022,successful,demo_not_attended
JNR1010MG,USR1196,lead,2/22/2022,unsuccessful,demo_not_attended
JNR1010MG,USR1196,lead,2/22/2022,successful,demo_not_attended
JNR1010MG,USR1197,lead,2/19/2022,successful,lead_introduction
JNR1010MG,USR1197,lead,2/21/2022,successful,demo_schedule
JNR1010MG,USR1197,lead,2/23/2022,successful,demo_not_attended
JNR1010MG,USR1197,lead,2/23/2022,successful,demo_not_attended
JNR1010MG,USR1197,lead,2/23/2022,unsuccessful,demo_not_attended
JNR1010MG,USR1197,lead,2/23/2022,successful,demo_not_attended
JNR1010MG,USR1197,awareness,2/23/2022,successful,post_demo_followup
JNR1010MG,USR1197,consideration,2/24/2022,successful,interested_for_conversion
JNR1010MG,USR1197,consideration,2/24/2022,successful,followup_for_conversion
JNR1010MG,USR1197,consideration,2/24/2022,successful,followup_for_conversion
JNR1010MG,USR1198,lead,2/19/2022,unsuccessful,lead_introduction
JNR1010MG,USR1198,lead,2/19/2022,successful,lead_introduction
JNR1010MG,USR1198,lead,2/20/2022,successful,demo_schedule
JNR1010MG,USR1198,lead,2/22/2022,successful,demo_not_attended
JNR1010MG,USR1198,lead,2/22/2022,successful,demo_not_attended
JNR1010MG,USR1198,lead,2/22/2022,successful,demo_not_attended
JNR1010MG,USR1198,awareness,2/22/2022,successful,post_demo_followup
JNR1010MG,USR1199,lead,2/19/2022,successful,lead_introduction
JNR1010MG,USR1199,lead,2/20/2022,successful,demo_schedule
JNR1010MG,USR1199,lead,2/21/2022,successful,demo_not_attended
JNR1010MG,USR1199,lead,2/21/2022,successful,demo_not_attended
JNR1010MG,USR1200,lead,2/19/2022,unsuccessful,lead_introduction
JNR1010MG,USR1200,lead,2/20/2022,successful,lead_introduction
JNR1010MG,USR1200,lead,2/22/2022,successful,demo_schedule
JNR1010MG,USR1200,lead,2/23/2022,successful,demo_not_attended
JNR1011MG,USR1201,lead,1/1/2022,successful,lead_introduction
JNR1011MG,USR1201,lead,1/3/2022,successful,demo_schedule
JNR1011MG,USR1201,lead,1/4/2022,successful,demo_not_attended
JNR1011MG,USR1201,lead,1/4/2022,successful,demo_not_attended
JNR1011MG,USR1201,lead,1/4/2022,unsuccessful,demo_not_attended
JNR1011MG,USR1201,lead,1/4/2022,successful,demo_not_attended
JNR1011MG,USR1202,lead,1/1/2022,successful,lead_introduction
JNR1011MG,USR1202,lead,1/2/2022,successful,demo_schedule
JNR1011MG,USR1202,lead,1/5/2022,successful,demo_not_attended
JNR1011MG,USR1202,lead,1/5/2022,successful,demo_not_attended
JNR1011MG,USR1202,lead,1/5/2022,unsuccessful,demo_not_attended
JNR1011MG,USR1202,lead,1/5/2022,successful,demo_not_attended
JNR1011MG,USR1202,awareness,1/5/2022,successful,post_demo_followup
JNR1011MG,USR1202,consideration,1/6/2022,successful,interested_for_conversion
JNR1011MG,USR1202,consideration,1/6/2022,successful,followup_for_conversion
JNR1011MG,USR1202,consideration,1/6/2022,successful,followup_for_conversion
JNR1011MG,USR1203,lead,1/1/2022,unsuccessful,lead_introduction
JNR1011MG,USR1203,lead,1/1/2022,successful,lead_introduction
JNR1011MG,USR1203,lead,1/2/2022,successful,demo_schedule
JNR1011MG,USR1203,lead,1/5/2022,successful,demo_not_attended
JNR1011MG,USR1203,lead,1/5/2022,successful,demo_not_attended
JNR1011MG,USR1203,lead,1/5/2022,successful,demo_not_attended
JNR1011MG,USR1203,awareness,1/5/2022,successful,post_demo_followup
JNR1011MG,USR1204,lead,1/1/2022,successful,lead_introduction
JNR1011MG,USR1204,lead,1/3/2022,successful,demo_schedule
JNR1011MG,USR1204,lead,1/4/2022,successful,demo_not_attended
JNR1011MG,USR1204,lead,1/4/2022,successful,demo_not_attended
JNR1011MG,USR1205,lead,1/1/2022,unsuccessful,lead_introduction
JNR1011MG,USR1205,lead,1/2/2022,successful,lead_introduction
JNR1011MG,USR1205,lead,1/2/2022,successful,demo_schedule
JNR1011MG,USR1205,lead,1/3/2022,successful,demo_not_attended
JNR1011MG,USR1206,lead,1/10/2022,successful,lead_introduction
JNR1011MG,USR1206,lead,1/12/2022,successful,demo_schedule
JNR1011MG,USR1206,lead,1/13/2022,successful,demo_not_attended
JNR1011MG,USR1206,lead,1/13/2022,successful,demo_not_attended
JNR1011MG,USR1206,lead,1/13/2022,unsuccessful,demo_not_attended
JNR1011MG,USR1206,lead,1/13/2022,successful,demo_not_attended
JNR1011MG,USR1207,lead,1/11/2022,successful,lead_introduction
JNR1011MG,USR1207,lead,1/12/2022,successful,demo_schedule
JNR1011MG,USR1207,lead,1/13/2022,successful,demo_not_attended
JNR1011MG,USR1207,lead,1/13/2022,successful,demo_not_attended
JNR1011MG,USR1207,awareness,1/13/2022,successful,post_demo_followup
JNR1011MG,USR1207,consideration,1/14/2022,successful,interested_for_conversion
JNR1011MG,USR1207,consideration,1/14/2022,successful,followup_for_conversion
JNR1011MG,USR1207,consideration,1/14/2022,successful,followup_for_conversion
JNR1011MG,USR1208,lead,1/12/2022,unsuccessful,lead_introduction
JNR1011MG,USR1208,lead,1/13/2022,successful,lead_introduction
JNR1011MG,USR1208,lead,1/14/2022,successful,demo_schedule
JNR1011MG,USR1208,lead,1/15/2022,successful,demo_not_attended
JNR1011MG,USR1208,lead,1/15/2022,successful,demo_not_attended
JNR1011MG,USR1209,lead,1/14/2022,successful,lead_introduction
JNR1011MG,USR1209,lead,1/16/2022,successful,demo_schedule
JNR1011MG,USR1209,lead,1/17/2022,successful,demo_not_attended
JNR1011MG,USR1210,lead,1/15/2022,unsuccessful,lead_introduction
JNR1011MG,USR1210,lead,1/16/2022,successful,lead_introduction
JNR1011MG,USR1210,lead,1/16/2022,successful,demo_schedule
JNR1011MG,USR1210,lead,1/17/2022,successful,demo_not_attended
JNR1011MG,USR1210,lead,1/17/2022,successful,demo_not_attended
JNR1011MG,USR1210,lead,1/17/2022,successful,demo_not_attended
JNR1011MG,USR1210,awareness,1/17/2022,successful,post_demo_followup
JNR1011MG,USR1211,lead,1/24/2022,successful,lead_introduction
JNR1011MG,USR1211,lead,1/26/2022,successful,demo_schedule
JNR1011MG,USR1211,lead,1/27/2022,successful,demo_not_attended
JNR1011MG,USR1211,lead,1/27/2022,successful,demo_not_attended
JNR1011MG,USR1211,lead,1/27/2022,unsuccessful,demo_not_attended
JNR1011MG,USR1211,lead,1/27/2022,successful,demo_not_attended
JNR1011MG,USR1211,awareness,1/27/2022,successful,post_demo_followup
JNR1011MG,USR1211,consideration,1/28/2022,successful,interested_for_conversion
JNR1011MG,USR1211,consideration,1/28/2022,unsuccessful,followup_for_conversion
JNR1011MG,USR1211,consideration,1/28/2022,successful,followup_for_conversion
JNR1011MG,USR1212,lead,1/25/2022,successful,lead_introduction
JNR1011MG,USR1212,lead,1/26/2022,successful,demo_schedule
JNR1011MG,USR1212,lead,1/27/2022,successful,demo_not_attended
JNR1011MG,USR1212,lead,1/27/2022,successful,demo_not_attended
JNR1011MG,USR1212,awareness,1/27/2022,successful,post_demo_followup
JNR1011MG,USR1212,consideration,1/28/2022,successful,interested_for_conversion
JNR1011MG,USR1212,consideration,1/28/2022,successful,followup_for_conversion
JNR1011MG,USR1212,consideration,1/28/2022,successful,followup_for_conversion
JNR1011MG,USR1212,conversion,1/28/2022,successful,successful_conversion
JNR1011MG,USR1213,lead,1/17/2022,unsuccessful,lead_introduction
JNR1011MG,USR1213,lead,1/18/2022,successful,lead_introduction
JNR1011MG,USR1213,lead,1/19/2022,unsuccessful,demo_schedule
JNR1011MG,USR1213,lead,1/20/2022,successful,demo_schedule
JNR1011MG,USR1213,lead,1/21/2022,successful,demo_not_attended
JNR1011MG,USR1213,lead,1/21/2022,successful,demo_not_attended
JNR1011MG,USR1213,awareness,1/21/2022,successful,post_demo_followup
JNR1011MG,USR1213,consideration,1/22/2022,successful,interested_for_conversion
JNR1011MG,USR1213,consideration,1/22/2022,unsuccessful,followup_for_conversion
JNR1011MG,USR1213,consideration,1/22/2022,successful,followup_for_conversion
JNR1011MG,USR1213,conversion,1/22/2022,successful,successful_conversion
JNR1011MG,USR1214,lead,1/17/2022,successful,lead_introduction
JNR1011MG,USR1214,lead,1/19/2022,successful,demo_schedule
JNR1011MG,USR1214,lead,1/20/2022,successful,demo_not_attended
JNR1011MG,USR1215,lead,1/15/2022,unsuccessful,lead_introduction
JNR1011MG,USR1215,lead,1/16/2022,successful,lead_introduction
JNR1011MG,USR1215,lead,1/17/2022,successful,demo_schedule
JNR1011MG,USR1215,lead,1/18/2022,successful,demo_not_attended
JNR1011MG,USR1215,lead,1/18/2022,successful,demo_not_attended
JNR1011MG,USR1215,lead,1/18/2022,successful,demo_not_attended
JNR1011MG,USR1215,awareness,1/18/2022,successful,post_demo_followup
JNR1011MG,USR1216,lead,2/19/2022,successful,lead_introduction
JNR1011MG,USR1216,lead,2/20/2022,successful,demo_schedule
JNR1011MG,USR1216,lead,2/21/2022,successful,demo_not_attended
JNR1011MG,USR1216,lead,2/21/2022,successful,demo_not_attended
JNR1011MG,USR1216,lead,2/21/2022,unsuccessful,demo_not_attended
JNR1011MG,USR1216,lead,2/21/2022,successful,demo_not_attended
JNR1011MG,USR1217,lead,2/19/2022,successful,lead_introduction
JNR1011MG,USR1217,lead,2/21/2022,successful,demo_schedule
JNR1011MG,USR1217,lead,2/23/2022,successful,demo_not_attended
JNR1011MG,USR1217,lead,2/23/2022,successful,demo_not_attended
JNR1011MG,USR1217,lead,2/23/2022,unsuccessful,demo_not_attended
JNR1011MG,USR1217,lead,2/23/2022,successful,demo_not_attended
JNR1011MG,USR1217,awareness,2/23/2022,successful,post_demo_followup
JNR1011MG,USR1217,consideration,2/24/2022,successful,interested_for_conversion
JNR1011MG,USR1217,consideration,2/24/2022,successful,followup_for_conversion
JNR1011MG,USR1217,consideration,2/24/2022,successful,followup_for_conversion
JNR1011MG,USR1218,lead,2/19/2022,unsuccessful,lead_introduction
JNR1011MG,USR1218,lead,2/19/2022,successful,lead_introduction
JNR1011MG,USR1218,lead,2/21/2022,successful,demo_schedule
JNR1011MG,USR1218,lead,2/22/2022,successful,demo_not_attended
JNR1011MG,USR1218,lead,2/22/2022,successful,demo_not_attended
JNR1011MG,USR1218,lead,2/22/2022,successful,demo_not_attended
JNR1011MG,USR1218,awareness,2/22/2022,successful,post_demo_followup
JNR1011MG,USR1219,lead,2/20/2022,successful,lead_introduction
JNR1011MG,USR1219,lead,2/21/2022,successful,demo_schedule
JNR1011MG,USR1219,lead,2/22/2022,successful,demo_not_attended
JNR1011MG,USR1219,lead,2/22/2022,successful,demo_not_attended
JNR1011MG,USR1220,lead,2/21/2022,unsuccessful,lead_introduction
JNR1011MG,USR1220,lead,2/22/2022,successful,lead_introduction
JNR1011MG,USR1220,lead,2/23/2022,successful,demo_schedule
JNR1011MG,USR1220,lead,2/23/2022,successful,demo_not_attended
JNR1012MG,USR1221,lead,1/1/2022,successful,lead_introduction
JNR1012MG,USR1221,lead,1/3/2022,successful,demo_schedule
JNR1012MG,USR1221,lead,1/3/2022,successful,demo_not_attended
JNR1012MG,USR1221,lead,1/3/2022,successful,demo_not_attended
JNR1012MG,USR1221,lead,1/3/2022,unsuccessful,demo_not_attended
JNR1012MG,USR1221,lead,1/3/2022,successful,demo_not_attended
JNR1012MG,USR1222,lead,1/1/2022,successful,lead_introduction
JNR1012MG,USR1222,lead,1/1/2022,successful,demo_schedule
JNR1012MG,USR1222,lead,1/7/2022,successful,demo_not_attended
JNR1012MG,USR1222,lead,1/7/2022,successful,demo_not_attended
JNR1012MG,USR1222,lead,1/7/2022,unsuccessful,demo_not_attended
JNR1012MG,USR1222,lead,1/7/2022,successful,demo_not_attended
JNR1012MG,USR1222,awareness,1/7/2022,successful,post_demo_followup
JNR1012MG,USR1222,consideration,1/8/2022,successful,interested_for_conversion
JNR1012MG,USR1222,consideration,1/8/2022,unsuccessful,followup_for_conversion
JNR1012MG,USR1222,consideration,1/8/2022,successful,followup_for_conversion
JNR1012MG,USR1222,conversion,1/9/2022,successful,successful_conversion
JNR1012MG,USR1223,lead,1/1/2022,unsuccessful,lead_introduction
JNR1012MG,USR1223,lead,1/1/2022,successful,lead_introduction
JNR1012MG,USR1223,lead,1/3/2022,successful,demo_schedule
JNR1012MG,USR1223,lead,1/4/2022,successful,demo_not_attended
JNR1012MG,USR1223,lead,1/4/2022,successful,demo_not_attended
JNR1012MG,USR1223,lead,1/4/2022,successful,demo_not_attended
JNR1012MG,USR1223,awareness,1/4/2022,successful,post_demo_followup
JNR1012MG,USR1223,consideration,1/5/2022,successful,interested_for_conversion
JNR1012MG,USR1223,consideration,1/5/2022,successful,followup_for_conversion
JNR1012MG,USR1223,consideration,1/5/2022,successful,followup_for_conversion
JNR1012MG,USR1223,conversion,1/6/2022,successful,successful_conversion
JNR1012MG,USR1224,lead,1/2/2022,successful,lead_introduction
JNR1012MG,USR1224,lead,1/3/2022,successful,demo_schedule
JNR1012MG,USR1224,lead,1/3/2022,successful,demo_not_attended
JNR1012MG,USR1224,lead,1/3/2022,successful,demo_not_attended
JNR1012MG,USR1225,lead,1/3/2022,unsuccessful,lead_introduction
JNR1012MG,USR1225,lead,1/4/2022,successful,lead_introduction
JNR1012MG,USR1225,lead,1/5/2022,successful,demo_schedule
JNR1012MG,USR1225,lead,1/6/2022,successful,demo_not_attended
JNR1012MG,USR1225,awareness,1/6/2022,successful,post_demo_followup
JNR1012MG,USR1225,consideration,1/6/2022,successful,interested_for_conversion
JNR1012MG,USR1225,awareness,1/6/2022,successful,followup_for_consideration
JNR1012MG,USR1225,consideration,1/6/2022,successful,interested_for_conversion
JNR1012MG,USR1225,awareness,1/6/2022,successful,followup_for_consideration
JNR1012MG,USR1226,lead,1/8/2022,successful,lead_introduction
JNR1012MG,USR1226,lead,1/10/2022,successful,demo_schedule
JNR1012MG,USR1226,lead,1/10/2022,successful,demo_not_attended
JNR1012MG,USR1226,lead,1/10/2022,successful,demo_not_attended
JNR1012MG,USR1226,lead,1/10/2022,unsuccessful,demo_not_attended
JNR1012MG,USR1226,lead,1/10/2022,successful,demo_not_attended
JNR1012MG,USR1227,lead,1/8/2022,successful,lead_introduction
JNR1012MG,USR1227,lead,1/8/2022,successful,demo_schedule
JNR1012MG,USR1227,lead,1/10/2022,successful,demo_not_attended
JNR1012MG,USR1227,lead,1/10/2022,successful,demo_not_attended
JNR1012MG,USR1227,awareness,1/10/2022,successful,post_demo_followup
JNR1012MG,USR1227,consideration,1/11/2022,successful,interested_for_conversion
JNR1012MG,USR1227,consideration,1/11/2022,successful,followup_for_conversion
JNR1012MG,USR1227,consideration,1/11/2022,successful,followup_for_conversion
JNR1012MG,USR1228,lead,1/9/2022,unsuccessful,lead_introduction
JNR1012MG,USR1228,lead,1/9/2022,successful,lead_introduction
JNR1012MG,USR1228,lead,1/11/2022,successful,demo_schedule
JNR1012MG,USR1228,lead,1/11/2022,successful,demo_not_attended
JNR1012MG,USR1228,lead,1/11/2022,successful,demo_not_attended
JNR1012MG,USR1229,lead,1/8/2022,successful,lead_introduction
JNR1012MG,USR1229,lead,1/9/2022,successful,demo_schedule
JNR1012MG,USR1229,lead,1/9/2022,successful,demo_not_attended
JNR1012MG,USR1230,lead,1/8/2022,unsuccessful,lead_introduction
JNR1012MG,USR1230,lead,1/9/2022,successful,lead_introduction
JNR1012MG,USR1230,lead,1/10/2022,successful,demo_schedule
JNR1012MG,USR1230,lead,1/14/2022,successful,demo_not_attended
JNR1012MG,USR1230,lead,1/14/2022,successful,demo_not_attended
JNR1012MG,USR1230,lead,1/14/2022,successful,demo_not_attended
JNR1012MG,USR1230,awareness,1/14/2022,successful,post_demo_followup
JNR1012MG,USR1231,lead,1/17/2022,successful,lead_introduction
JNR1012MG,USR1231,lead,1/19/2022,successful,demo_schedule
JNR1012MG,USR1231,lead,1/20/2022,successful,demo_not_attended
JNR1012MG,USR1231,lead,1/20/2022,successful,demo_not_attended
JNR1012MG,USR1231,lead,1/20/2022,unsuccessful,demo_not_attended
JNR1012MG,USR1231,lead,1/20/2022,successful,demo_not_attended
JNR1012MG,USR1231,awareness,1/20/2022,successful,post_demo_followup
JNR1012MG,USR1231,consideration,1/21/2022,successful,interested_for_conversion
JNR1012MG,USR1231,consideration,1/21/2022,successful,followup_for_conversion
JNR1012MG,USR1231,consideration,1/21/2022,successful,followup_for_conversion
JNR1012MG,USR1232,lead,1/18/2022,successful,lead_introduction
JNR1012MG,USR1232,lead,1/20/2022,successful,demo_schedule
JNR1012MG,USR1232,lead,1/21/2022,successful,demo_not_attended
JNR1012MG,USR1232,lead,1/21/2022,successful,demo_not_attended
JNR1012MG,USR1232,awareness,1/21/2022,successful,post_demo_followup
JNR1012MG,USR1232,awareness,1/22/2022,successful,followup_for_consideration
JNR1012MG,USR1232,consideration,1/22/2022,successful,interested_for_conversion
JNR1012MG,USR1232,consideration,1/23/2022,successful,followup_for_conversion
JNR1012MG,USR1232,conversion,1/23/2022,successful,successful_conversion
JNR1012MG,USR1233,lead,1/19/2022,unsuccessful,lead_introduction
JNR1012MG,USR1233,lead,1/20/2022,successful,lead_introduction
JNR1012MG,USR1233,lead,1/21/2022,unsuccessful,demo_schedule
JNR1012MG,USR1233,lead,1/21/2022,successful,demo_schedule
JNR1012MG,USR1233,lead,1/22/2022,successful,demo_not_attended
JNR1012MG,USR1233,lead,1/22/2022,successful,demo_not_attended
JNR1012MG,USR1233,awareness,1/22/2022,successful,post_demo_followup
JNR1012MG,USR1233,consideration,1/22/2022,successful,interested_for_conversion
JNR1012MG,USR1233,consideration,1/22/2022,successful,followup_for_conversion
JNR1012MG,USR1233,consideration,1/22/2022,successful,followup_for_conversion
JNR1012MG,USR1233,conversion,1/23/2022,successful,successful_conversion
JNR1012MG,USR1234,lead,1/17/2022,successful,lead_introduction
JNR1012MG,USR1234,lead,1/19/2022,successful,demo_schedule
JNR1012MG,USR1234,lead,1/19/2022,successful,demo_not_attended
JNR1012MG,USR1235,lead,1/15/2022,unsuccessful,lead_introduction
JNR1012MG,USR1235,lead,1/16/2022,successful,lead_introduction
JNR1012MG,USR1235,lead,1/18/2022,successful,demo_schedule
JNR1012MG,USR1235,lead,1/18/2022,successful,demo_not_attended
JNR1012MG,USR1235,lead,1/18/2022,successful,demo_not_attended
JNR1012MG,USR1235,lead,1/18/2022,successful,demo_not_attended
JNR1012MG,USR1235,awareness,1/18/2022,successful,post_demo_followup
JNR1012MG,USR1236,lead,2/19/2022,successful,lead_introduction
JNR1012MG,USR1236,lead,2/20/2022,successful,demo_schedule
JNR1012MG,USR1236,lead,2/20/2022,successful,demo_not_attended
JNR1012MG,USR1236,lead,2/20/2022,successful,demo_not_attended
JNR1012MG,USR1236,lead,2/20/2022,unsuccessful,demo_not_attended
JNR1012MG,USR1236,lead,2/20/2022,successful,demo_not_attended
JNR1012MG,USR1237,lead,2/19/2022,successful,lead_introduction
JNR1012MG,USR1237,lead,2/20/2022,successful,demo_schedule
JNR1012MG,USR1237,lead,2/23/2022,successful,demo_not_attended
JNR1012MG,USR1237,lead,2/23/2022,successful,demo_not_attended
JNR1012MG,USR1237,lead,2/23/2022,unsuccessful,demo_not_attended
JNR1012MG,USR1237,lead,2/23/2022,successful,demo_not_attended
JNR1012MG,USR1237,awareness,2/23/2022,successful,post_demo_followup
JNR1012MG,USR1237,consideration,2/23/2022,successful,interested_for_conversion
JNR1012MG,USR1237,consideration,2/23/2022,unsuccessful,followup_for_conversion
JNR1012MG,USR1237,consideration,2/23/2022,successful,followup_for_conversion
JNR1012MG,USR1238,lead,2/19/2022,unsuccessful,lead_introduction
JNR1012MG,USR1238,lead,2/19/2022,successful,lead_introduction
JNR1012MG,USR1238,lead,2/21/2022,successful,demo_schedule
JNR1012MG,USR1238,lead,2/22/2022,successful,demo_not_attended
JNR1012MG,USR1238,lead,2/22/2022,successful,demo_not_attended
JNR1012MG,USR1238,lead,2/22/2022,successful,demo_not_attended
JNR1012MG,USR1238,awareness,2/22/2022,successful,post_demo_followup
JNR1012MG,USR1239,lead,2/19/2022,successful,lead_introduction
JNR1012MG,USR1239,lead,2/19/2022,successful,demo_schedule
JNR1012MG,USR1239,lead,2/19/2022,successful,demo_not_attended
JNR1012MG,USR1239,lead,2/19/2022,successful,demo_not_attended
JNR1012MG,USR1240,lead,2/19/2022,unsuccessful,lead_introduction
JNR1012MG,USR1240,lead,2/20/2022,successful,lead_introduction
JNR1012MG,USR1240,lead,2/22/2022,successful,demo_schedule
JNR1012MG,USR1240,lead,2/22/2022,successful,demo_not_attended
JNR1013MG,USR1241,lead,1/1/2022,successful,lead_introduction
JNR1013MG,USR1241,lead,1/2/2022,successful,demo_schedule
JNR1013MG,USR1241,lead,1/2/2022,successful,demo_not_attended
JNR1013MG,USR1241,lead,1/2/2022,successful,demo_not_attended
JNR1013MG,USR1241,lead,1/2/2022,unsuccessful,demo_not_attended
JNR1013MG,USR1241,lead,1/2/2022,successful,demo_not_attended
JNR1013MG,USR1242,lead,1/1/2022,successful,lead_introduction
JNR1013MG,USR1242,lead,1/2/2022,successful,demo_schedule
JNR1013MG,USR1242,lead,1/5/2022,successful,demo_not_attended
JNR1013MG,USR1242,lead,1/5/2022,successful,demo_not_attended
JNR1013MG,USR1242,lead,1/5/2022,unsuccessful,demo_not_attended
JNR1013MG,USR1242,lead,1/5/2022,successful,demo_not_attended
JNR1013MG,USR1242,awareness,1/5/2022,successful,post_demo_followup
JNR1013MG,USR1242,consideration,1/5/2022,successful,interested_for_conversion
JNR1013MG,USR1242,consideration,1/5/2022,successful,followup_for_conversion
JNR1013MG,USR1242,consideration,1/5/2022,successful,followup_for_conversion
JNR1013MG,USR1243,lead,1/1/2022,unsuccessful,lead_introduction
JNR1013MG,USR1243,lead,1/1/2022,successful,lead_introduction
JNR1013MG,USR1243,lead,1/3/2022,successful,demo_schedule
JNR1013MG,USR1243,lead,1/5/2022,successful,demo_not_attended
JNR1013MG,USR1243,lead,1/5/2022,successful,demo_not_attended
JNR1013MG,USR1243,lead,1/5/2022,successful,demo_not_attended
JNR1013MG,USR1243,awareness,1/5/2022,successful,post_demo_followup
JNR1013MG,USR1244,lead,1/1/2022,successful,lead_introduction
JNR1013MG,USR1244,lead,1/1/2022,successful,demo_schedule
JNR1013MG,USR1244,lead,1/1/2022,successful,demo_not_attended
JNR1013MG,USR1244,lead,1/1/2022,successful,demo_not_attended
JNR1013MG,USR1245,lead,1/1/2022,unsuccessful,lead_introduction
JNR1013MG,USR1245,lead,1/2/2022,successful,lead_introduction
JNR1013MG,USR1245,lead,1/4/2022,successful,demo_schedule
JNR1013MG,USR1245,lead,1/4/2022,successful,demo_not_attended
JNR1013MG,USR1246,lead,1/8/2022,successful,lead_introduction
JNR1013MG,USR1246,lead,1/9/2022,successful,demo_schedule
JNR1013MG,USR1246,lead,1/9/2022,successful,demo_not_attended
JNR1013MG,USR1246,lead,1/9/2022,successful,demo_not_attended
JNR1013MG,USR1246,lead,1/9/2022,unsuccessful,demo_not_attended
JNR1013MG,USR1246,lead,1/9/2022,successful,demo_not_attended
JNR1013MG,USR1247,lead,1/8/2022,successful,lead_introduction
JNR1013MG,USR1247,lead,1/9/2022,successful,demo_schedule
JNR1013MG,USR1247,lead,1/10/2022,successful,demo_not_attended
JNR1013MG,USR1247,lead,1/10/2022,successful,demo_not_attended
JNR1013MG,USR1247,awareness,1/10/2022,successful,post_demo_followup
